Hero_Role,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Lycan_offlane,0.0006869641,0.0027596161,-0.00023640273,0.0011287507,-0.001582091,-0.0018905082,-0.001152202,0.00027742732,-0.0010597644,-0.0011983325,-0.00027636095,-0.0017016232,0.0013022841,-0.0036111563,0.00096702436,-0.0056715235
Lycan_softsup,3.4546033e-25,-1.2959947e-24,-3.7598448e-24,-6.433091e-24,-4.3256557e-25,-5.464514e-24,1.05341675e-24,-1.1854209e-24,2.087667e-24,-1.7094732e-24,-7.700345e-24,-9.10995e-25,1.3659523e-24,-2.8852826e-24,-9.504418e-26,-1.4850393e-24
Lycan_hardsup,2.4096977e-24,2.4319588e-24,1.0028475e-23,3.6889475e-24,-8.75366e-25,7.231318e-25,8.509474e-25,3.2322787e-26,2.5137627e-25,1.1041519e-24,1.9384488e-24,3.0552908e-24,-8.2255735e-25,-3.210088e-24,-4.7573077e-24,7.0277424e-25
Lycan_carry,-2.403339e-24,1.689185e-24,1.0631261e-24,-2.9356283e-24,-6.4303433e-24,6.606576e-24,-9.372468e-25,-2.3820286e-25,4.55779e-24,1.4818848e-24,7.7105124e-25,1.1237119e-25,-1.7936447e-24,7.379575e-24,6.132891e-24,4.1661306e-24
Brewmaster_mid,-0.00010124524,0.0014497847,-0.0033795484,-0.0024903822,-0.0030351486,-0.0021301282,-0.00040675202,0.004252125,0.0017177219,0.0023541055,0.0003359857,-0.0016141549,0.0007850898,-0.00055755477,-0.005211314,0.0033559368
Brewmaster_offlane,1.239808e-24,5.39524e-25,-1.0818143e-24,1.648657e-24,2.9545217e-25,9.718255e-25,5.1254453e-25,-4.2452352e-24,-4.2145154e-24,-2.7894538e-24,1.4070773e-24,8.8308955e-24,3.536076e-24,5.3763442e-24,-1.0550033e-25,-6.1960066e-24
Brewmaster_softsup,-7.038e-05,0.0014431186,-0.0022003346,-0.0023536626,-0.0019981542,-0.002073897,-0.00039535432,0.003432413,0.00016714822,0.0017296554,0.0017437426,-0.0007946396,0.001120188,-0.0001392787,-0.004721426,0.0026736583
Brewmaster_hardsup,-2.5571518e-24,7.5058044e-25,3.1515743e-25,1.8016587e-24,2.9433919e-24,1.0552372e-24,2.9990184e-24,7.664663e-24,-2.615675e-24,-2.9576147e-24,1.7812588e-25,-1.2432831e-24,-1.2586798e-24,-2.9657916e-24,2.343752e-24,-3.3161835e-24
Brewmaster_carry,-0.00010390147,0.0014914944,-0.00041584487,-0.0022572381,-0.0005254217,-0.0021649022,-0.00030055214,0.0024257908,-0.0016680083,0.00080299366,0.0034832018,0.000255974,0.0017084713,0.00044141442,-0.0038513937,0.0015680299
Shadow Demon_mid,-2.0606895e-24,1.2214155e-26,1.849738e-24,-4.926082e-24,2.7747108e-24,-3.7500337e-24,3.8984074e-24,6.879938e-25,-2.2423178e-24,-4.1874315e-25,4.2853508e-24,1.6328129e-25,-1.5408913e-25,-3.448366e-25,-2.610702e-24,1.5025201e-24
Shadow Demon_offlane,3.821621e-25,2.1833552e-25,6.872783e-26,6.319889e-25,3.3869802e-25,-5.1922233e-24,-8.737968e-25,4.1203462e-25,-7.47152e-25,-5.035368e-25,-2.4463898e-24,4.0937217e-25,-1.9765028e-24,4.3220166e-25,5.693501e-24,9.4979e-26
Shadow Demon_softsup,0.0054192017,0.00060432067,0.0017205668,-0.00035904083,-0.0019715978,-0.00094966334,-0.0033671584,-0.003913162,0.0007960387,-0.0027395913,0.003605653,0.0006903314,-9.120329e-05,-0.0008898157,-0.0026858817,-0.002133474
Shadow Demon_hardsup,0.0023279584,0.006265338,0.009192515,-0.004260952,0.0042237774,-0.0026813236,-0.0009783115,-0.0040327706,-0.00400481,-0.010570216,0.006074886,0.001215989,0.0037948808,0.0056763254,-0.007762523,-0.007885166
Shadow Demon_carry,-1.0416506e-24,-9.111463e-25,-1.424955e-25,4.9548618e-24,-3.9316425e-24,-2.8384075e-24,-8.228746e-24,2.4088562e-24,-4.896279e-24,-2.5285366e-24,3.2416184e-24,7.66608e-24,1.9782511e-26,2.6147244e-24,2.5035037e-24,-6.8807653e-25
Lone Druid_mid,0.0006386616,-0.0004437328,0.0007217048,0.0011108175,0.00018656049,0.0020338614,0.00026108627,-0.0030063593,-0.0019850463,-0.0014475058,-0.0004499738,-0.0013680772,-0.00022990973,0.0010802636,0.0006730823,-0.0014369827
Lone Druid_offlane,-0.00033497906,0.0011799505,0.0018550972,0.00017939245,0.0015796107,0.0015046085,0.00065070105,-0.0017992767,-0.0023970965,-0.0027656443,-0.00025912537,-0.0010478615,0.00035080547,0.0021091965,-0.0006449817,-0.002264184
Lone Druid_softsup,1.2413656e-24,6.570223e-26,-2.9076009e-24,4.4671517e-24,3.4202555e-24,-8.544938e-24,-1.48008065e-24,1.0222535e-24,-4.781312e-25,-1.5254151e-24,-5.0539133e-25,1.0997151e-24,-1.4680337e-25,4.524703e-24,-3.6192725e-24,3.4152696e-24
Lone Druid_hardsup,-9.555145e-25,1.3962487e-24,4.0335744e-24,5.3739126e-24,4.811827e-24,-1.6342112e-24,1.2828995e-24,2.3657956e-25,-1.9611983e-24,2.1584988e-24,-8.215935e-25,-2.412695e-24,-5.4970845e-24,-6.8697755e-25,-1.5779784e-25,-3.655839e-24
Lone Druid_carry,0.0011099471,-0.0012970143,0.00022825008,0.0016214694,-0.0003866481,0.0022052506,5.7713834e-05,-0.0036906893,-0.0018555373,-0.0007803406,-0.0003573628,-0.0014503341,-0.00046410874,0.0005106531,0.0014274505,-0.0010283013
Chaos Knight_mid,-2.0004327e-24,3.0039155e-25,-1.2114954e-24,3.569652e-24,-1.7851463e-24,-4.501505e-25,-5.1447765e-24,2.8812442e-25,-1.0278752e-24,1.7342192e-24,1.0905047e-24,-4.087315e-26,5.4547207e-25,-3.2424377e-25,4.440459e-24,3.1860776e-25
Chaos Knight_offlane,-0.00021438656,0.000978383,-0.00066645886,0.0018215289,-0.0012252047,0.0028040318,-0.0013228117,0.0019385378,-0.0005487556,-0.0029065795,-0.003936305,0.00052251277,-0.0014311499,-0.0019086485,-0.00014432229,-0.00035844417
Chaos Knight_softsup,-2.1626714e-24,-2.3943626e-24,3.4803848e-25,-6.1446846e-25,-8.126352e-26,1.0193851e-23,1.1307228e-24,8.961996e-25,-1.8408264e-25,3.116621e-25,-1.4175531e-24,-9.684332e-25,1.7150605e-24,1.6015291e-25,-1.5466027e-24,4.964054e-25
Chaos Knight_hardsup,-6.5791425e-24,2.5865887e-24,4.4079792e-24,-3.0059367e-25,1.5829104e-24,5.951332e-24,-1.0170265e-24,-8.0866876e-25,1.1602097e-24,-2.527217e-25,2.6565936e-24,-1.2644009e-24,3.265517e-24,-2.6525046e-24,5.769925e-25,-4.3395242e-24
Chaos Knight_carry,-0.0016350541,0.00068882597,-0.001427749,0.0021891454,-0.0015453447,0.004211724,-0.00088824326,0.0032405257,0.00021788006,-0.0031832987,-0.006718845,0.00052008044,-0.0027929868,-0.0015266733,6.673444e-05,5.3439813e-05
Meepo_mid,0.0027263768,-0.007902163,-0.006521693,0.0024220946,-0.0054388545,0.0007060318,-0.0012831929,-0.001655518,0.004712152,0.0074895397,-0.0013697362,-0.0025108196,-0.0031203327,-0.005785656,0.006350864,0.006407964
Meepo_offlane,-2.4587737e-24,3.7254714e-24,5.576975e-25,-2.1858505e-24,-7.465023e-25,-4.0179235e-25,-4.715606e-26,-1.4735665e-24,-1.3747922e-24,1.8983671e-25,6.003154e-24,9.885457e-25,1.8119624e-24,-5.717319e-25,-1.7924897e-25,-5.1238508e-24
Meepo_softsup,-3.0722018e-24,-2.2013696e-25,1.9057483e-24,2.7971844e-24,2.6334195e-24,2.512386e-25,-1.7978638e-25,2.0716148e-25,1.6365236e-24,1.1198792e-24,-5.8872346e-24,-3.1787405e-24,-1.1509116e-24,4.1282856e-25,1.2182034e-25,8.273344e-25
Meepo_hardsup,-9.048698e-25,-1.6096412e-24,8.1119306e-25,4.269978e-25,-1.8472874e-24,1.7874827e-24,7.8276695e-27,2.3059519e-24,-9.789334e-25,-1.784496e-25,-3.2453041e-24,2.680594e-24,-2.767643e-25,3.4532867e-24,2.0215604e-24,4.3734543e-24
Meepo_carry,0.002893734,-0.0056629004,-0.003694831,0.0014575906,-0.0027079782,-0.00034224754,-0.00071917666,-0.0026143712,0.0024391217,0.0050266758,0.00074904616,-0.0014406409,-0.0015354488,-0.0038028043,0.004869462,0.003561319
Treant Protector_mid,4.8696096e-24,-1.1797474e-25,-7.007313e-25,-1.0272854e-24,-1.019547e-25,-2.1523527e-26,4.8811695e-25,3.4964463e-25,9.072591e-27,-3.8912607e-24,-1.9302294e-24,1.8696244e-24,1.601743e-24,-5.3610607e-25,3.7231923e-24,1.4017124e-24
Treant Protector_offlane,-5.7603976e-24,-2.7977992e-25,-1.792792e-24,2.1612272e-24,7.051955e-25,-5.1747414e-24,5.8740902e-24,4.146872e-25,-3.870395e-24,-3.5207518e-25,8.95992e-25,1.2938981e-24,-2.2456125e-24,6.121269e-25,-2.2123367e-24,-2.1222816e-24
Treant Protector_softsup,-0.0036438976,0.0019091422,-0.0038316334,-0.00050383405,-0.0022203578,0.00071436854,0.00016715238,0.006122212,0.0046212045,0.0022552288,-0.006349606,0.00085157424,-0.0012085733,-0.0006356711,-0.002023088,0.0013177607
Treant Protector_hardsup,-0.0049916958,0.0034742253,-0.0023195907,-0.0014672895,-0.0007600845,-4.2052532e-05,0.0012672481,0.007096681,0.004513569,0.001248594,-0.0064118383,0.0004652338,-0.00015502138,0.00044314866,-0.0019103664,-0.000640044
Treant Protector_carry,2.5717485e-24,1.681829e-24,-1.4945725e-24,4.7126407e-25,-5.3932586e-25,7.2876543e-25,1.3149651e-25,-2.7879077e-25,-1.4237452e-24,-7.596849e-26,-1.8719843e-24,3.7174175e-24,4.7081065e-24,1.8044235e-24,-3.41016e-24,-8.1758964e-25
Ogre Magi_mid,-6.352255e-24,-1.1416087e-25,4.6558555e-24,1.8644394e-24,1.0321074e-24,-4.8522326e-25,1.3304986e-24,1.6592486e-24,-2.6315414e-26,9.776845e-25,2.0978992e-25,-1.983172e-24,2.3258542e-24,4.5225273e-24,5.61495e-24,-2.1981829e-25
Ogre Magi_offlane,-7.2927923e-25,-4.0111782e-24,3.2440015e-24,5.0370627e-24,1.7137376e-24,-4.2956553e-25,3.374678e-26,-1.4850503e-24,3.592718e-25,7.9566453e-25,3.80699e-25,4.08935e-24,5.7798833e-25,-1.4171372e-24,-3.8131244e-25,8.9685695e-26
Ogre Magi_softsup,0.0051125055,0.004990477,0.0003620869,-0.002555914,-0.00098377,-0.0037343313,-0.00056635606,-0.0017835295,-0.0035939578,-0.0035113734,0.005072151,-0.0015698934,0.0048861746,-0.0015404667,-0.0033571234,-0.011450072
Ogre Magi_hardsup,0.005102955,0.0046142377,2.042123e-05,-0.0024211411,-0.0010014225,-0.0033922647,-0.00079933385,-0.0020128721,-0.00345971,-0.0031915107,0.0048912703,-0.0014322329,0.0045298766,-0.0015339019,-0.0030420173,-0.010833596
Ogre Magi_carry,-1.1169219e-24,1.9481689e-25,-1.824488e-24,-2.0870021e-24,4.752954e-24,-3.210622e-24,-3.0687072e-24,6.9124745e-25,-2.8582071e-24,-7.447909e-25,4.907256e-24,-3.1471643e-24,-8.829623e-25,3.1417312e-24,-1.1040497e-24,-7.293023e-25
Undying_mid,-1.6735193e-24,-7.034397e-25,8.914266e-26,-3.7801653e-25,-2.475474e-25,3.512277e-25,5.244047e-24,1.2937997e-24,3.341222e-24,1.3829738e-24,5.942214e-24,-7.6202297e-25,6.3932826e-24,-3.2060303e-24,4.190911e-24,2.1763418e-24
Undying_offlane,8.622933e-25,-2.3807945e-25,-6.219843e-26,3.452277e-24,-3.2660313e-24,-7.7115897e-25,9.629231e-25,1.2656518e-24,-1.8900395e-24,-5.7078287e-25,-5.0922498e-24,-8.980937e-25,7.1374276e-25,-2.0533832e-24,-8.981181e-25,-1.6201748e-23
Undying_softsup,0.00096075184,-0.001723364,0.003013189,0.0002862521,0.0018829355,0.0005571298,-0.0011033777,-0.004580108,-0.0081222365,0.00079829426,0.009863487,0.0038320387,9.964284e-05,0.0035482338,-0.0003251307,0.0039999704
Undying_hardsup,0.0016827027,-0.0010261325,0.004737019,-0.00032346044,0.00385947,0.000119160824,7.104887e-05,-0.0057100975,-0.0062160757,-0.0021678058,0.0066177566,0.0015547703,0.00087733916,0.0046746894,7.300796e-05,-5.952984e-05
Undying_carry,1.8000204e-24,-8.927417e-25,9.731859e-25,9.7979885e-24,-6.487521e-25,2.784785e-25,-2.7681324e-24,1.6353816e-25,-6.1550383e-24,-2.1422169e-24,3.2767379e-24,-1.0351581e-25,-2.462582e-25,-1.9360171e-24,9.608899e-25,5.0484297e-24
Rubick_mid,-0.005413443,-0.00063862104,-0.0052660513,0.0028652733,-0.006062308,0.0007120873,0.00040457048,0.008263883,0.00605896,0.0069081117,-0.0074799177,-0.003114281,0.0003260047,-0.0042557893,-0.00037380055,0.001013109
Rubick_offlane,-3.4649145e-24,-1.1042157e-24,1.2863328e-24,5.0376795e-25,-7.8992306e-25,2.6646208e-25,-2.9564957e-24,-9.0815e-26,-2.2723915e-24,-2.3596642e-25,2.25037e-24,-6.924316e-25,-8.0124563e-25,6.218819e-25,3.6126773e-26,-4.730797e-25
Rubick_softsup,-0.0046629426,-0.002261318,-0.0056132623,0.002722162,-0.007782461,0.00059601804,-0.0006548569,0.008150603,0.0064340383,0.008124498,-0.007451711,-0.00339538,0.00023350009,-0.004991165,-0.0003889458,0.0019381684
Rubick_hardsup,-0.0056356704,-0.0002638328,-0.0052210037,0.0030530642,-0.0058478042,0.00065293966,0.0008084775,0.008236606,0.006079622,0.0067072464,-0.007577306,-0.0031341878,0.00025084912,-0.0041565006,-0.00012854632,0.00087217655
Rubick_carry,1.451364e-24,6.865923e-24,5.2794536e-25,1.1530399e-24,7.453376e-25,3.9307568e-25,-2.4542818e-24,2.2514674e-24,1.9369156e-24,-3.7897307e-25,3.2660514e-24,-7.94242e-24,9.150398e-25,-1.991619e-24,8.340805e-25,-4.8481877e-24
Disruptor_mid,-1.7827296e-24,8.520844e-24,4.5480957e-25,1.454476e-24,2.1333806e-26,-6.5682294e-25,2.317266e-24,3.9106186e-24,1.2091495e-24,-1.0518336e-25,-6.155047e-25,-1.3540734e-24,6.48108e-24,2.5427525e-24,-4.4447666e-24,-1.0387358e-24
Disruptor_offlane,-6.5213405e-26,4.7350563e-24,-3.2258613e-24,-1.1108838e-23,-1.7457531e-25,2.952013e-24,-4.2629797e-26,-1.7662538e-25,9.043173e-25,1.2204818e-24,-6.2342967e-25,1.7452966e-24,-6.3946677e-25,-5.383966e-26,-3.935495e-25,-1.1015735e-24
Disruptor_softsup,-0.0030494574,0.006163856,0.0019806202,-0.0029710757,-0.0012224771,-0.003909795,-0.0032679078,0.006491589,-0.0007852375,-0.0013270476,0.0034152663,0.0047798883,0.004790083,-0.0015464867,-0.005152302,-0.0029200783
Disruptor_hardsup,-0.0021300628,0.006876594,0.00020677599,-0.0033498,-0.002493456,-0.0049718907,-0.003406125,0.006007643,0.0013736786,2.6913025e-05,0.0016276967,0.0038907467,0.0054250006,-0.00322448,-0.006147921,-0.0031417336
Disruptor_carry,1.5930668e-24,-1.695625e-24,4.583008e-24,1.3693138e-24,6.4722887e-25,1.5320616e-24,-3.1061666e-24,3.7562243e-25,-1.6157609e-24,-4.875251e-25,4.574906e-25,1.4335546e-24,-1.4501334e-24,1.8779544e-24,-3.5742014e-24,3.6780171e-25
Nyx Assassin_mid,-3.4916553e-24,-6.2988403e-25,-3.6644194e-24,-9.181282e-24,2.9898834e-24,-4.116386e-24,1.1615824e-24,-6.9124805e-24,-3.541943e-24,-3.2186782e-25,-2.9254603e-24,-1.3887498e-24,-6.1667377e-25,-4.4388695e-25,-1.1828591e-25,2.348141e-24
Nyx Assassin_offlane,-1.915219e-25,6.848024e-26,-5.4553234e-24,3.87253e-25,-2.7791063e-24,4.398934e-24,-6.822078e-25,-4.307808e-25,-4.328845e-25,7.0659194e-24,4.1981753e-24,-2.08862e-24,4.900676e-24,3.8090796e-24,-7.9517376e-26,-1.1512778e-24
Nyx Assassin_softsup,0.0046491544,-0.00827832,-0.007081848,0.005485218,-0.0050383294,0.004640867,-0.0038040504,-0.009465227,0.0046199183,0.011196569,-8.519602e-05,0.0021308616,-0.006625,-0.006880682,0.0071583153,0.009493961
Nyx Assassin_hardsup,3.8690113e-24,1.5147841e-24,-1.0047293e-24,1.324213e-25,4.2847054e-25,-2.558206e-25,-6.69522e-26,5.294045e-25,3.0460874e-24,1.9128059e-24,-1.0203017e-24,-3.1715214e-24,9.806881e-25,4.3605277e-24,3.4678006e-24,-1.0826631e-24
Nyx Assassin_carry,3.1392601e-25,-5.277515e-26,-1.3222886e-24,1.7915879e-25,3.8530821e-25,-1.0867551e-24,-4.0178248e-24,1.73705e-25,-1.7035228e-24,-2.7556538e-25,-3.4716423e-24,-1.1457671e-23,-4.3778176e-25,-2.9294876e-24,2.5700942e-24,-1.0331059e-25
Naga Siren_mid,-3.439238e-24,-1.0649061e-24,-4.9178322e-24,-7.046584e-25,-5.006057e-26,-5.202597e-25,-1.1110488e-24,5.2618537e-24,2.8473396e-24,3.8829928e-26,-9.516422e-25,-3.9148264e-24,-9.2039064e-26,-3.74278e-26,2.4277404e-25,4.6910123e-24
Naga Siren_offlane,-1.4136762e-25,-1.0082338e-24,3.086031e-24,-3.9110966e-24,3.269794e-26,-9.829839e-25,2.0058922e-24,2.2704192e-24,8.864781e-25,4.487546e-25,2.3540255e-25,4.1146586e-24,9.366452e-25,8.1915356e-25,-2.7606182e-25,-2.6813388e-24
Naga Siren_softsup,-3.822669e-24,2.953375e-25,1.8575024e-24,2.5135004e-25,3.9784504e-24,-5.243577e-25,-1.5665036e-24,-1.4888827e-24,-5.499496e-25,3.1083413e-24,-1.9415995e-24,9.733017e-25,1.9769966e-25,-3.74311e-24,-1.4472267e-24,1.414095e-25
Naga Siren_hardsup,5.8453288e-24,2.8521601e-25,-7.245589e-24,2.0019329e-25,7.361717e-24,-4.162448e-25,-1.0253617e-24,6.6886333e-25,-3.2670763e-25,1.5108185e-25,1.0955219e-24,-7.716873e-25,1.4227019e-24,5.95914e-24,7.319336e-24,1.6631637e-24
Naga Siren_carry,0.0013409117,-0.0016341608,-0.0016175623,0.001905085,-0.0028987029,-0.0016903557,-0.0016795308,0.0008142032,0.0053175394,0.0021964028,-0.0026826807,0.0007461841,-0.0016854092,-0.005191944,0.0047434545,5.786764e-05
Keeper of the Light_mid,-0.00080059975,0.0011221186,0.0021072712,-0.00016224085,0.0017489512,-0.0003435245,0.0014749046,-0.0018905008,-0.005356614,-0.0015391115,0.0018172509,-0.0020965778,0.0014934035,0.0025978717,-0.00023318369,-0.001982214
Keeper of the Light_offlane,7.074406e-25,-3.7798554e-24,4.745079e-25,1.9079277e-24,-1.9844491e-25,-1.9572562e-24,2.4305136e-24,3.0252814e-24,2.6574172e-24,3.526859e-24,-2.6669784e-24,9.667013e-25,-6.0062686e-24,-8.430253e-24,3.7019625e-24,1.9142689e-25
Keeper of the Light_softsup,-0.001158478,0.0017954834,0.00037046467,-0.0008386443,5.0984687e-05,-0.0016849864,0.00047086974,0.0009535935,-0.0020079026,-0.0011856538,0.0010158552,-0.00082909456,0.0022991153,0.0007498538,-0.0014432318,-0.0018884547
Keeper of the Light_hardsup,-1.8316684e-24,7.2474245e-24,1.1749968e-24,3.300345e-26,2.9334286e-25,-2.9214759e-25,-1.8760516e-24,-5.464331e-26,-1.0651736e-24,7.971322e-25,-2.9905575e-24,-4.8289576e-24,1.4539203e-24,3.4349532e-24,1.7455429e-24,6.630797e-25
Keeper of the Light_carry,-2.3002916e-24,3.3002124e-24,3.4664154e-24,3.8347692e-25,-4.1103148e-24,-4.976338e-24,2.495038e-24,-1.8713473e-24,-3.3456577e-26,1.5347877e-24,-2.0293898e-25,2.0283724e-24,5.4422027e-24,3.580327e-24,4.2850502e-24,9.832733e-25
Io_mid,-6.6507832e-25,-7.89033e-25,3.449106e-24,-3.2791175e-24,5.328672e-25,-2.831907e-24,1.5757536e-24,-1.9931395e-24,5.6454898e-24,5.1451827e-24,4.6098157e-25,4.464188e-24,-7.1534025e-25,-3.3009287e-24,-1.3500314e-25,1.7053225e-25
Io_offlane,4.452343e-25,-2.5472023e-24,4.8604974e-25,-7.9303324e-25,4.73184e-25,-4.424554e-24,1.0912735e-24,3.7563403e-24,-6.6690755e-25,-9.751687e-25,-3.8601942e-24,-4.08068e-24,-1.0276549e-24,-1.46093e-25,-1.7435072e-24,2.0735193e-24
Io_softsup,6.9861453e-25,1.1836517e-24,4.0555808e-25,1.8892524e-24,-2.5656725e-24,6.945837e-24,4.4479496e-24,-1.3223233e-24,1.3562778e-24,-4.9180054e-25,-1.5761537e-25,-5.597602e-25,5.222137e-25,4.5460985e-24,2.7098595e-24,-9.590409e-25
Io_hardsup,-0.0027697068,5.4596632e-05,-0.004641564,-0.00010058811,-0.0049184533,-0.0016690997,-0.00017210204,0.003839711,0.005652706,0.0004961322,-0.007277646,-0.0017701469,0.0012556638,-0.0045416118,0.00015210873,0.0007465596
Io_carry,-0.0021261403,-7.561059e-05,-0.004088004,0.0006415001,-0.0028405292,0.00021825128,0.00054796983,0.0048065586,0.00285642,0.0019899996,-0.004767415,-0.0018348657,-0.00046904403,-0.0022202753,-0.00086453964,0.0026704127
Visage_mid,-0.00039659868,0.00028392722,0.0025024624,-0.0021882453,0.0037619115,0.0019460785,0.00095192844,-0.003708871,-0.0066564493,-0.0043147947,0.00033835217,-0.0012668882,0.0023884252,0.0044981553,-0.0007043448,-0.0021009091
Visage_offlane,-0.00024240094,-0.00030581295,0.0017886357,-0.0018747983,0.003162275,0.0024680782,0.00046432373,-0.0038986178,-0.0064574205,-0.0035278131,0.000107353335,-0.0008355502,0.001954013,0.0043994607,-0.00073739316,-0.0012951355
Visage_softsup,-3.1251356e-24,5.707872e-25,8.901984e-25,-9.918049e-25,2.5726586e-25,-4.113676e-25,-1.9612463e-24,-4.3506353e-24,-4.1233523e-25,-2.0650093e-24,-3.0481684e-26,3.1578126e-24,4.666895e-24,-3.869734e-25,-5.83714e-24,6.104569e-25
Visage_hardsup,-1.7622147e-24,1.1198955e-24,-1.9401901e-25,-4.0434934e-25,-1.458973e-24,3.5433909e-25,1.8983723e-25,2.786013e-24,4.068462e-25,1.885952e-25,-9.305457e-25,-5.1654617e-25,9.250101e-25,1.073465e-24,-6.5574965e-25,-2.3351162e-24
Visage_carry,2.6546806e-24,1.2671904e-24,9.839184e-24,-2.748764e-25,1.923693e-25,1.0022503e-24,-3.4781217e-24,1.3641355e-23,-1.0976623e-24,1.3280709e-24,-1.9695106e-25,3.4494994e-24,8.381677e-26,5.120725e-25,-5.957051e-24,1.5281421e-24
Slark_mid,-4.677758e-25,-8.874588e-25,-1.16900595e-23,1.0965558e-24,2.5954867e-25,3.5357775e-24,-2.5748877e-24,-6.0667476e-25,-1.7648238e-24,-3.3457965e-24,2.8807879e-24,6.7678645e-25,7.2384013e-25,-1.8742233e-24,2.407491e-24,1.3934883e-24
Slark_offlane,-0.0024073813,0.0041307695,-0.0030004904,-0.0037486318,-0.0021988647,0.0012816938,0.0011402837,0.002882664,0.0031638257,-0.00813711,-0.009497318,-0.0027670015,0.0013855526,0.0024057059,-0.008989077,-0.0046057533
Slark_softsup,1.3912853e-25,1.440174e-25,-8.725598e-25,-9.177509e-27,2.835647e-25,3.6809749e-25,-1.6824589e-25,-9.485487e-25,3.6314886e-25,1.8891077e-24,2.596552e-24,-2.3717653e-24,6.084693e-24,-2.3107669e-25,-1.4331511e-24,-3.4012357e-24
Slark_hardsup,5.4999644e-25,-1.5036695e-24,-2.3990274e-24,-5.581847e-25,5.203779e-25,7.442607e-25,3.0795232e-26,2.0680766e-24,-1.4654312e-25,-2.0590364e-24,3.5645855e-24,3.3849681e-25,3.8312596e-24,8.709567e-26,-1.2362105e-24,5.1329325e-25
Slark_carry,2.5750757e-25,-2.0284791e-24,2.0446058e-24,-7.123194e-25,-3.3155755e-25,1.354004e-24,-2.2878566e-24,-4.80987e-25,-9.821851e-25,-1.9256464e-25,-1.7814777e-24,-3.7123423e-24,-1.5881721e-24,5.9625613e-25,-3.1653123e-24,1.8629355e-25
Medusa_mid,-2.2042766e-25,-2.2986433e-24,-5.9510326e-25,-3.4278255e-24,-2.125344e-25,-4.0395753e-25,1.0644951e-24,1.1262772e-25,2.1351282e-24,3.273033e-24,6.0547906e-24,3.2037302e-24,3.0769147e-24,-5.0117122e-26,-1.850093e-24,1.3737321e-24
Medusa_offlane,-1.7483372e-24,-2.4723734e-25,1.1967022e-24,-3.046412e-24,-1.0925425e-24,-3.281718e-24,-8.852568e-25,3.7580947e-24,-3.0636614e-24,-2.3029757e-24,-5.901636e-25,-2.2838783e-25,-3.0283239e-25,5.8489983e-25,-3.8558362e-25,-2.0004692e-24
Medusa_softsup,-2.5243517e-24,3.0160876e-24,4.4542893e-25,-7.1604565e-24,3.301614e-25,2.5244629e-25,-3.3958204e-25,5.7368393e-26,-2.8637215e-24,1.0752434e-24,2.736185e-24,-3.439304e-24,-1.7084261e-25,1.8798244e-24,1.0211422e-24,-1.621023e-25
Medusa_hardsup,-6.88361e-24,-3.4202157e-24,1.2856313e-24,-2.8280723e-24,-5.5323017e-25,-1.5607039e-24,3.9857446e-24,4.3653208e-24,-3.03507e-24,-3.7386574e-25,-9.199607e-26,-7.67419e-25,-2.4044043e-24,2.0243831e-24,7.770815e-26,-1.28446415e-24
Medusa_carry,-7.889241e-05,-0.0034392676,-0.00040617812,-0.00054803694,0.00094533607,-0.001542219,0.0021690896,-0.001186392,-0.0013885626,0.004716008,0.0039704195,-0.00041209802,0.0018281757,0.0021097423,0.0017895616,0.0033658787
Troll Warlord_mid,8.2592933e-25,-1.5016253e-25,4.631279e-25,-3.9648563e-24,4.4743416e-25,-5.7309345e-24,1.7298128e-24,-4.6386978e-24,-9.579007e-24,-3.6614363e-26,1.8733823e-24,1.35175e-24,-1.3910586e-25,6.4145515e-25,1.8704363e-25,-1.6740886e-25
Troll Warlord_offlane,-9.896998e-25,3.3956904e-24,-1.7235059e-24,2.399486e-25,-3.202886e-25,-4.3754145e-25,2.658412e-25,-2.561649e-25,-1.0638452e-25,9.221434e-25,6.084372e-25,1.2396649e-24,-9.447156e-25,2.70068e-24,3.5544104e-24,1.0430757e-24
Troll Warlord_softsup,-9.552492e-25,-1.0501799e-24,5.735857e-27,-2.2116847e-24,4.351561e-24,-7.636442e-24,-8.816008e-25,-1.3003709e-25,-1.3759099e-24,-1.8629075e-24,-6.3629063e-24,3.3047284e-24,2.506447e-25,7.2223805e-25,-1.8674385e-24,9.579021e-25
Troll Warlord_hardsup,-2.323389e-25,1.7696029e-25,-1.8663485e-24,-2.2537965e-24,9.583428e-25,-6.964636e-26,1.9972092e-24,-1.3858811e-24,-1.5895868e-25,-6.917477e-25,-3.3270315e-25,-1.2855243e-24,-2.0027656e-24,-3.1332076e-27,3.1400346e-24,-2.646544e-25
Troll Warlord_carry,-0.00068702083,0.0013874811,-0.0014578733,-0.002157823,-0.0021665292,-0.00089376373,-0.0006691694,0.002608597,0.0027733739,-0.001600144,-0.0013890088,-0.001002289,0.0006951685,0.00019386885,-0.0035038914,2.6410307e-05
Centaur Warrunner_mid,-1.7908888e-24,-1.800708e-24,-6.606132e-25,-2.582312e-25,3.8729353e-25,-1.0464579e-24,6.319082e-25,1.8983567e-24,3.313126e-24,3.1588353e-24,-6.0392104e-25,8.398152e-25,7.530318e-24,-1.2855771e-24,3.9201215e-25,-2.0499975e-24
